comment,label_1,label_2,label_3
贴图质量有点跟不上，优化略差，打击手感差其实最不爽的是开服那个死衰佬天天鸽我跑去打warframe考虑要不要去warframe那边给个差评,缺点或问题,,
打MOD很好玩,优点或启发,,
好评,无帮助,,
游戏性确实很好 不知不觉就玩了许久 和小伙伴开黑百分百推荐，但是优化极差 特别是7天血月僵尸潮的时候真的爆卡 画质有点年代感。,优点或启发,缺点或问题,
在家消磨时间的不二选择,无帮助,,
从看其他游戏主播玩耍，到今天真正拥有他，我倍感荣幸！这款末日生存游戏，从环境到疾病，从物理到装饰构造，都是很不错的！我非常喜欢！每七天的尸潮很刺激，再加上丧尸悄无声息的靠近，给人一种高度紧张的感觉！近日更新的简体中文，很不错！希望游戏继续发展，期待未来的进步！,优点或启发,,
接着提升画质吧，没得说，还是好玩的,建议,,
每天带上我的两个小基友，催他们上班一样的催他们来玩七日杀，然而最刺激的其实还是中前期拿小铁锤小猎枪搜房的刺激感,优点或启发,,
好久之前就非常火爆的生存沙盒了，几年前那个画质是真的渣，现在变好了非常多，入手正版了还可以跟别人联机，唯一的缺点就是网络不太好总是很难连进服务器,优点或启发,缺点或问题,
游戏很好玩，但是优化不怎么好。,缺点或问题,,
特别适合探索型玩家，生存比较硬核，除了感觉优化有点问题,优点或启发,缺点或问题,
策略，动作，第一人称,无帮助,,
七日杀这款沙盒游戏还是十分不错的，缺点就是后期容易无聊建议加点BOSS精英怪啥的像生化危机那种最好。还有就是能不能把优化做一做帧数真的超难稳定的。,建议,缺点或问题,
1,无帮助,,
游戏不错，不过有一点太吃内存。最低配置8G内存显卡的话推荐960以上这样就可以低配玩了,缺点或问题,,
跟新了版本这次又联机不上了，原来的版本的存档也不知道去哪里了，先点个差评。等解决了在修改回来了,缺点或问题,,
这游戏怎么弄成中文,无帮助,,
E,无帮助,,
和朋友玩很好玩，但是我没有朋友。。。。,无帮助,,
非常好玩,无帮助,,
有一起玩的么，,无帮助,,
快乐建房子，废寝忘食/大拇指,无帮助,,
爱了爱了。,无帮助,,
yesit have Chinese,无帮助,,
喜欢僵尸的吓你一跳大作战。,优点或启发,,
还不错,无帮助,,
优化是什么个东西，闪退又是什么操作。我买游戏是来受苦的？,缺点或问题,,
很棒，很好，很不错，这游戏，,无帮助,,
古德古德,无帮助,,
可以可以,无帮助,,
吓得走不动了,无帮助,,
垃圾的一批  跟好友一起玩ping太高   还得租服务器,缺点或问题,,
和朋友开黑 还是很好玩的,优点或启发,,
背包太小 别的都还好,缺点或问题,,
好玩~游戏性满满,无帮助,,
这是我玩过的最棒的一个末日生存游戏,无帮助,,
aaaaaaaa,无帮助,,
不错的生存游戏,无帮助,,
除了头晕，没毛病，玩了一百多个小时，次次开游戏玩一会都想吐,无帮助,,
没有中文，不支持，等出中文了再改,缺点或问题,,
很不错的游戏，更新中文了。,优点或启发,,
休闲养老建建房子挺不错的，就是一个人玩经常被僵尸吓到...,优点或启发,缺点或问题,
作为伴随这款游戏很多版本的老玩家，每更新一次就会玩一会，单人档开过，和朋友也一起玩过。总体上这游戏还是很值得入手的，玩法类似MC，非常适合联机，单人玩着也不差。虽然是僵尸题材但是其中并没什么恐怖的元素（除了有时候会被突然冒出来的东西吓一跳），个人觉得还没有MC恐怖。游戏随着版本的更替，升级加点、武器种类等等内容逐步多样化，可玩性越来越高，并且本游戏依然处于不断更新的状态，更高的游戏性未来可期。综上，推荐入手，能找几个小伙伴一起入手更好。,优点或启发,,
这游戏其他都还好 就是联机是真的无语 什么方法都用了朋友就是死活连不进来 希望以后能优化优化联机这方面的问题吧,缺点或问题,,
超级好玩,无帮助,,
有中文了，不过联机还是容易卡，还有就是改了好多设定，单个专攻的话还得联机玩，一个人学不完,优点或启发,缺点或问题,
很好玩，如果是单人玩的话可以玩个100小时左右，探索工具制造，自己建造基地之类的都可以玩很久也很有乐趣。值得一玩的良心作。,优点或启发,,
适合联机的生存类游戏，非常好玩,优点或启发,,
这游戏不管在怎么的环境下都还在跟新，A15、A16、A17、A18，官方中文的出现更加让我开心。听说现在还不是最终版，不知道是开发商的策划理想太远，还是现在的技术不能实现。但是，现在都已经很好了。还有就是游戏的画质很好了，怎么不把宣传片重新拍摄一下，游戏要凉了啊。Dear developer  The picture quality of the game is already very good， please make the video better.,建议,优点或启发,
This is the best time killer when playing with friends！目前玩过最好的沙盒生存游戏，而且还在不断更新，买它！,无帮助,,
非常棒的一款游戏，很有代入感，内容多，玩法多样，对于喜欢末世题材的玩家绝对是不可错过的好游戏！！！强烈推荐，玩得很开心,优点或启发,,
游戏本身真的不错，但是这个联机是真的不行，开了加速器也不行，还说和小伙伴一起开黑，现在就只能当单机打了,缺点或问题,,
good NO！！！It`s very good,无帮助,,
垃圾 不给中文,缺点或问题,,
傻逼  没有中文，再不出中文 你全家所有人生孩子没皮屁眼,缺点或问题,,
很棒的一个游戏，非常的真实，可惜没有中文,优点或启发,缺点或问题,
希望尽快出现汉语版本,建议,,
chinese,无帮助,,
我觉得荒岛求生这款游戏还是不错的，从18年底开始玩的，那时的荒岛求生还没有联机的功能，现在进步了不少，真的超喜欢这款游戏。,优点或启发,,
什么时候有中文啊，买了一年多了，没中文完全看不懂，差评。,缺点或问题,,
游戏入库一年多了，虽然只是断断续续玩了9个小时，但是游戏体验还是很好的，可是没有中文是真的硬伤，游戏出了这么长时间，中文就真的不给更新呗？,缺点或问题,,
开始挺耐玩。后面等啥都有了就挺无聊的了。老喜欢迷路。建议多开放岛的数量20来个岛确实少点,建议,缺点或问题,
要怎么样才能变成中文，下个中文补丁可以吗？在哪下？,缺点或问题,,
没有中文完全摸瞎,缺点或问题,,
这个游戏更新了很多内容，优化了画质和模型，比较真实，增加了一些生物比如锤头鲨，整体来说沉船也变多了，资源丰富，整体来说我比较推荐这款游戏，只有你自己完了才能体会到它的有趣之处,优点或启发,,
1111,无帮助,,
疫情期间我能在里吃蝙蝠肉打boss盖房子航海吃排骨，美滋滋，就是游戏更新慢不爽，可玩性一般般吧目前为止，期待以后更新多人更新多点东西，动物植物岛屿大小之类的，希望早点出个官中吧,建议,优点或启发,缺点或问题
除了没有简体中文外，都不错。力荐。,缺点或问题,,
没了一两年了就等个中文,缺点或问题,,
催更催更,无帮助,,
无中文,缺点或问题,,
经常掉线，别的还行，不知道用那个加速器比较好。,缺点或问题,,
挺好玩的小游戏，看别人玩了几局，感觉有以前内味了。然而我买了游戏发现这发霉土豆服务器真心伤不起，好几次进了游戏开了一炮，炮弹都没显示出来！等了两分钟。。。。自己车炸了，还有直接跳回主界面的情况。。。。这就NM离谱！！！我现在除了第一个小教程，一局正常游戏都没体验到，只能差评了。PS：假如以后情况好转了，可能会改好评。,bug,缺点或问题,
游戏的确好玩  可是没有加速器  玩2局就要完全卡住动不了  只能大退再从进,缺点或问题,,
。。。,无帮助,,
垃圾服务器，玩一次就崩溃，点了半天不发射，邀请好友就闪退。,缺点或问题,,
看笑笑视频来的,无帮助,,
建议和基友一起食用,无帮助,,
弹 弹 堂一定要和小伙伴们一起玩。,无帮助,,
卡的要死，好玩又有什么用，玩不了，崩溃是常事,缺点或问题,,
音效什么的很好 难度偏大,优点或启发,缺点或问题,
这个游戏本身其实还是挺好玩了，超级多的武器脑洞也十足，服务器有时抽风裸连倒还说得过去。但是这个游戏最大的问题是高等级玩家的武器实在太强了，极大地削弱了游戏的平衡性，加上游戏自身有没什么等级保护机制，1级想打过50级的基本上不可能。,优点或启发,缺点或问题,
这款游戏做的还行，武器种类挺多的，很多武器都很有意思对战中还会出现黑洞啊，反射器这种随机事件但是让我不满的是，这款游戏中坦克的强度是随着你等级变高而变强的就是说你1级坦克打人家100级基本不可能赢、本来玩的人就少，网络连接也差，你这个智障设定就让玩家觉得不公平,优点或启发,缺点或问题,
武器很多,优点或启发,,
服务器太差劲了，我从前天开始就还没完整地玩过一局多人游戏，大都是在中途卡退了更厉害的是竟然我玩单人游戏也是这么卡？！最近很勉强地通了十几关的单人模式，花了我九个小时可以想象一下：有一天你在steam看中了一款游戏，心神愉快地买了下来，结果花了几个小时也没彻彻底底地玩过一整局，是不是气炸了？又或者说，好不容易打到对面只剩一滴血，在射一发就赢了，结果这一发花了几分钟也没射出来，直接卡退让你接受系统的制裁，是不是要裂开来？游戏性什么的都很好，游戏也很耐玩，但是如果是由于服务器问题没法玩的话就另当别论,缺点或问题,,
玩个本地游戏要全程联机在菜单里点下准备需等好几秒，退出游戏都退不掉比育服务器都垃圾还得了育碧的病给爷爬,缺点或问题,,
用的移动的宽带，当然游戏服务器也就这样，完全没有游戏体验，可以退款了,缺点或问题,,
小作坊级服务器，这么好的游戏毁在服务器上，点个返回十几秒，有时候打一炮就要十几秒，没法玩了,缺点或问题,,
