comment,label_1,label_2,label_3
挺好玩 目测 50 个钟   极限 差 BOSS 打死     图 背板   挺 适合 一局   支持,缺点或问题,,
说 玩 小时 是我太 非酋 出个 史诗 头颅 剩下 史诗 没 一眼 哭 游戏 难度 越往后 越难 两个 头颅 第三关 很烦 太强 太强 太弱 太弱,缺点或问题,,
很骚,无帮助,,
游戏 新颖 我蛮 喜欢 主角 切换 职业 设定,优点或启发,,
游戏 创意 操作 难度 适中 画风 略有 流畅 感 最低 配置 希望 降低 一点 提高 流畅 度 更新 快点 太慢,建议,优点或启发,缺点或问题
设定 有趣 游戏 不错 玩 12 小时 终于 新手 版 通关 关卡 太少 重复性 高 不错,优点或启发,缺点或问题,
一周   恶性 BUG   游戏 打不开   游玩 BUG 修复   改为 好评,bug,,
游戏 期待 持续 更新 建议 游戏 天赋 中 数值 没 懂 减少 CD4%   上限 0.5% 游戏 中 怪物 种类 换 颜色 加 数值 增加 强化 攻击方式 头骨 种类 更 远程 头骨 选择 增加 女性 头骨 游戏 难度 适中 初期 手会 稍 难度 等级 提高 熟练 很难 类似 游戏 种类 希望 做出 改变 随机 模式 每次 机制 时间 久 厌倦 建议 游戏 时长 增加 让玩家 爽快 游戏 无尽 挑战 模式 增加 头骨 收集 让玩家 游戏 时 选择 购买 收集 头骨 碎片 形式 少许 代价 方法 收集 头骨 让玩家 更 选择 游戏 时长 不应 游戏 难度 玩家 选择 变多 自然 有人 设置 规则 挑战 更 高 难度,建议,缺点或问题,
打击 感 不错 玩法 死神 最强 结局 真的 更新 ？,优点或启发,缺点或问题,
休闲 不错,无帮助,,
打小 boss 时 boss 跑 屏幕 外面,bug,,
↓ ↓   珍惜 资源 懂 自然 懂 保重 身体   ↓ ↓ ↓ ↓   文字 删除 粘贴 浏览器 打开   ↓ ↓       加载 ~ 分钟 急嘛 ~ ~ www 删除 rcydm 删除 m aff 54859,无帮助,,
符合 标准,无帮助,,
游戏 彩蛋 致敬 典明 表扬 BGM 不错 敌人 受击 反馈 效果 打击 感 操作 顺滑 流畅 赞 内容 欠缺 期待 完整版 里 内容 更 关卡,优点或启发,缺点或问题,
骨王 成长 记 可太 好玩,无帮助,,
好玩 好玩,无帮助,,
每次 进 第二章 掉 帧 玩久 乏味 62 智商 税,缺点或问题,,
章 打通 魔 道学 循环 装置 强 无敌 力量 系 掠夺者 全是 憨 憨 力量 系 特色 慢动作 短 冲刺 距离 章 换血 要分 体系 出个 零星 几个 装备 感觉 不到 意义,缺点或问题,,
真的 爽 兄弟 真的 好玩 死亡 细胞 硬核 连招 贼 鸡 儿帅,优点或启发,,
道具栏 太少 属性 道具 建议 开 花钱 升级 属性 增加 栏位 15 攻击 小剑加 25 攻击 大剑 升级 40 攻击 游戏 关 分享 经验 头颅 全程 死神 有半屏 黑刀 最佳 黑骑 半月 斩 外加 突袭 最佳 挑飞 垃圾 技能 狂 战士 捶 地加 突袭 战吼 走 技能 流打 boss 有加 攻速 技能 走 物理 流清小怪 双刀 狂战 全程 清小怪 boss 战 拖 CD 放 完 技能 切 回来 阿修罗 拳战 普攻 改 玩 不改 垃圾 头颅 推荐 石像鬼 打老 树精 专用 新出 盾战 推怪 剑士 普攻 优秀 稀有 头颅 推荐 牛头人 带 突袭 捶 牛 神灯 第二章 输出 吃紧 冰 骷髅 带 发 冰片 用到 黑白 姐妹 专治 BOSS 恶灵 骑士 关 专用 关 扔 第三关 开车 找死 史诗 头颅 推荐 忍者 带 飞刀 外加 一闪 最佳 冰 骷髅 上位 武士 有弹 反 扔 弹反 没 无敌 时间 推荐 新手 带 头颅 时 带 清小怪 一个打 boss 特别 第三章 小怪 boss 恶心 装备 选取 优先 程度 技能 攻击 血量 速度 攻击 特效 防御 黑白 姐妹 最难 boss 简单 boss 学会 躲 光剑 修血 无伤,建议,缺点或问题,攻略
玩 13 小时 第一次 通关 算是 丢人 那种 说 像素 风 Roguelike 胃口 游戏 换头 机制 深深 吸引 游戏 流程 内容 少 剧情 完整 不急 玩 小伙伴 选择 正式版 总体 值得 入手 小游戏 期待 作者 更新 剧情 补充 一句 牛头人 永远 滴神,优点或启发,缺点或问题,
赞 进度 第三方 关 BOSS,无帮助,,
内容 好玩 看脸 想 传奇 史诗 骨头 期待 后续,缺点或问题,,
这是 存档 游戏 挺好玩 通 关 游戏 通关 感觉 申请 吉尼斯世界纪录,缺点或问题,,
游戏 游戏 想法 游戏 内容 少 重复性 内容 头骨 机制 不合理 玩儿 一把 干到 骨头 干过 一把 死神 不停 级别 希望 开发商 未来 更新 更好,优点或启发,缺点或问题,
爽,无帮助,,
不亏,无帮助,,
good,无帮助,,
整体 感觉 难度 中等 偏难 画风 不错 人物 道具 随机性 很强 地方 地图 太 单一 变化 升级 技能 跟前 一级 技能 效果 希望 改变 地图 随机性 增加 主页 魔晶 用途 总体 游戏 刚出 满分 十星 星 算高,建议,优点或启发,缺点或问题
好玩 可爱 像素 风格 打击 手感 棒 技能 衔接 顺畅 可惜 测试版 希望 不断完善 更 技能 升级 场景 希望 多元化 出生 点 两个 npc 没 通关 通关 过后 更 npc,建议,优点或启发,
讲道理 挺好玩 几天 通关 打击 感 骨头 做 不错 特别 撞击 牛头人 死神 熟悉 随便 练练 玩 出 不错 换头 连招 感觉 内容 太少 无用 骨头 太 厉害 几个 格子 装备 加成 少数几个 太 导致 金币 买 加血 用处 缺点 骨头 特定 几个 场景 关太 冗长 不到 高等级 骨头 第三 关中 段 拿到 高等级 好玩 一点 骨头 接近 最终 BOSS 玩 几个 场景 没 希望 后续 优化,建议,优点或启发,缺点或问题
砍起来 蛮爽 骨头 走 远 杂兵 杂兵 对手 残 更是如此,优点或启发,,
接头 霸王 名不虚传,无帮助,,
小时 打通 一款 不错 沙盒 roguelike 游戏 挺 值得 入手,无帮助,,
FR,无帮助,,
潜力 游戏 更 内容,建议,,
好容易 腻 打来打去 几关 重复 没 啥意思,缺点或问题,,
策划 建议   后期 boss 前 建议 回血     建议 给出 角色 详细 属性,建议,,
说 好玩 真的 好玩 每次 死 新开 好烦,缺点或问题,,
玩 很爽 上瘾 头颅 真的 很辣鸡 希望 均衡 前期 头颅 太难 新手 友好 开 游戏 存档 作者 想 … …,建议,缺点或问题,
精致 画面 不错 游戏性 值得 推荐 游戏 体现 怪物 攻击方式 单一 英雄 平衡性 不佳 无伤大雅 bug 总体 瑕不掩瑜 值得 期待 官方 玩家 反馈 给与 更新 好评 鼓励 40 入手 游戏 60 价格 个人感觉 较贵 建议 折扣 入手,建议,优点或启发,缺点或问题
好玩儿 好玩儿 不知 62,无帮助,,
好玩 前期 要开 新手 模式 操蛋,缺点或问题,,
希望 后期 内容 骨头 骨头 之间 buff 联动,建议,,
好玩,无帮助,,
第一次 通关 史诗 传奇 骨头 牛头怪 阵 两个 一拳 超人 疾驰 取消 施法 摇 实在 太 舒服 连招 快感 希望 早点 那位 招待 勇者 一场,建议,攻略,
好玩 难,缺点或问题,,
o ▽ o 赞,无帮助,,
天赋 太少 加点 天赋,建议,缺点或问题,
游戏 可玩性 高 剧情 太短 三个 副本 天赋 系统 两排 升级 没什么 变化,缺点或问题,,
挺好玩 高级 坟墓 概率 太低 第二个 boss 灵活 稀有 头颅 得手 累 第三关 回血珠 少 有时候 三个 boss 稀有 头颅 摁 地上 摩擦,缺点或问题,,
说实话 BOSS 简单 招式 看透 图 小怪 真的 恶心 枪 骷髅 狼人 骷髅 死神 骷髅 真的 香 全屏 收割 秒 丢 药水 炼金 攻击 攻击 幽灵 魂火 秒杀 小型 怪 三人 组团 勇者 开 死神 镰刀 趴 地上 哭 唧唧 一刀 流 炸弹 强 三秒 暴击 刀 自爆,缺点或问题,攻略,
角斗士 冲拳 技能 击中 空中 正要 释放 下坠 女火 法师 概率 卡 空中 动,bug,,
挺 有意思 游戏 难度 适中,优点或启发,,
流程 三章 完 奇美 拉 回到 原点 后续 章节 打算 dlc,缺点或问题,,
太 sb 头骨 恶心 sb 掉 率,缺点或问题,,
真的 好玩 可玩性 高,无帮助,,
画风 可爱 可玩性,优点或启发,,
通关 五次 玩家 款 游戏 值得 一玩 唯一 通病 关卡 重复 率 重复 玩 导致 地图 有怪 金币 堆 一清二楚 无聊 图 加 史诗 级 平衡 小骨 前期 堆 平衡 道具 没用,建议,缺点或问题,
游戏 挺爽 抽头 占 游戏性 比例 太高 太看 脸 抽到 头 死 费劲 抽到 开 无双 感觉 落差 太 希望 平衡 先差评 观望,缺点或问题,,
tinghaod,无帮助,,
游戏 不错,无帮助,,
一进 红色 门 闪退,bug,,
游戏 打击 感 世界 代入 很棒 魔王 勇者 角度 做 游戏 新颖 头骨 强 太 强弱 太弱 场景 重复 率太高 boss 小怪 难度 高 希望 改进 难度 高 调到 高难度 模式 手残 玩 低 难度 模式 一辈子 见 不到 boss 真的 难受 总体 游戏 很棒 希望 作者 改进,建议,优点或启发,缺点或问题
刚 玩 挺难 越玩越 上瘾 爽快,优点或启发,,
英雄 之血换 魔王 归来,无帮助,,
29 小时 手里 魔石 1w2   勇者 砍死 是因为 复活 掉 好不容易 复活 攒 勇者 一刀 秒     多用 好几个 小时 醉,缺点或问题,,
游戏 类似 失落 城堡 打击 感 强 替换 头骨 设计 新颖 刷 头骨 没 玩多 一局 碰到 三四 史诗 头骨 头骨,优点或启发,缺点或问题,
打击 感   关卡 少 随随便便 通关,优点或启发,缺点或问题,
好玩 完事,无帮助,,
头骨 太 少 平衡 强 厉害 头骨 太 厉害 菜 头骨 太菜 内容 少 关卡 重复性 高 随机 物品 少 总体 不错 希望 正式版 给力 一点,缺点或问题,,
可玩性 行,无帮助,,
游戏 克鲁赛 德 战记 联动,建议,,
游戏 说 玩 玩 发现 小时 打击 感 很爽 要点 操作 欧     出过 三次 史诗 出个 图鉴 玩 出过 两种 史诗 骨 想 游戏 史诗 有没有,建议,优点或启发,
好玩,无帮助,,
挺好玩 难,优点或启发,,
有趣   难度     反复 游玩,优点或启发,,
更新 开心 几天 玩 游戏 难度 卡关 没什么 进展 只能 打到 boss 回档 游戏 Skul 中能 收集 东西 太少 升级 再就是 救 伙伴 本来 卡关 没什么 刷 没什么 提升 刷 看不到 彩蛋 新鲜 东西 希望 增加 内容 游戏 更新 几个 小骨 试 枪兵 终于 傻子 武士 取消 一闪 摇 舒服 技能 效果 装备 效果 改善 吐槽 游戏 总有 几点 玩 不得劲 跳跃 更 希望 基础 跳跃 高度 时间 长短 增加 跳跃 距离 小骨 操作 舒服 技能 前摇 时间 长 大关 小怪 动作 操作 果断 速度 型 小骨 打架 感觉 吃力 小怪 攻击 暗示 冰 法师 还好 起码 头上 有冰 躲 掉 行 剩下 法师 蓄力 光球 火球 伤害 只能靠 感觉 记 发射 时机 说 难 是因为 手残 难度 挺能 勾起 通关 欲望 内容 感觉 像是 复读机         哈哈哈哈 哈哈哈 哈哈哈,建议,缺点或问题,
可玩性 作品   像素 风给 感觉 舒服,优点或启发,,
游戏 创意 不错 平衡 做 真的 垃圾 枪手 无敌 砍 废 脑子 做 平衡 ？ 运气 碰到 骨头 清一色 垃圾 骨头 几个 骨头 屁用 刷 几率 很大 加 难度 ？ 赶紧 坐 东西 瞎 平衡 玩意 恶心,优点或启发,缺点或问题,
想 明白 法师 瞬移 脸上,缺点或问题,,
666 好玩 手疼,无帮助,,
刚 玩 真的 好玩   英雄 爆率 真的 调整     第三章 boss     回来 爆不出 英雄     敢 第二章 boss 我用 初始 英雄 加个 牛头     真 nm 离谱,建议,缺点或问题,
很大 心意 武器 换成 头 类别 游戏 太 类似 期待 更新,缺点或问题,,
熟能生巧 怪物 分布 改变 装备 技能 英雄 搭配 即可 通关 几次 索然无味 希望 更新 无尽 模式 角色 英雄 实在 弱,建议,缺点或问题,
完整 更好 我要 勇者,无帮助,,
很棒 游戏 图 怪 攻击 模式 太 单一 英雄 差距 太大像 脸黑     手残 玩家   真的 不想 二周目,缺点或问题,,
难度 喜欢,优点或启发,,
棒,无帮助,,
凑字,无帮助,,
挺好玩 永远 头颅 充满 好奇心 头颅 出 玩过 头颅 喜欢 死神,优点或启发,,
游戏 欧皇         开局 出 死神     那小怪 一路 秒         非洲人 难受       玩 13 小时     讲 次 死神,缺点或问题,,
好不容易 没死 第三关 死神 骷髅 在手 清 完图 门 不开 ？,缺点或问题,,
游戏 好玩 几点 难受 第一 装备 栏太少 小怪 难度 呈 阶级 增长 导致 第三关 难 废 骨头 废 骨头 难 非 枪兵 剑兵 第三关 第三 地图 boss 小怪 装备 种类 重复性 高 一般来说 Rogue 游戏 很爽 游戏 越往后 越难,缺点或问题,,
游戏 不错 优点 说 说 说 缺陷 地图 重复 率高 boos 游戏 前期 挺 脸 完 大关 骨堆 爆出 史诗 级 头骨 概率 低 骨头 十几个 后期 用不着 中文 商店 卖 食物 描述 不全 缺失 如魔 工学 面包 翻译 优化 翻译 丈二和尚摸不着头脑 装备 描述 含糊 原 作品 描述 含糊 原因 翻译 建议 添加 属性 面板 显示 初始 属性 特性 加成 装备 加成 分开 显示 有助于 提高 玩家 游戏 理解,建议,缺点或问题,
可玩性 高     角色   角色 多个 技能   打击 感挺,优点或启发,,
爽 完事,无帮助,,
不错 头 稀有 炸弹 不太 理想 可用 太少 希望 几率 稍微 点 垃圾 头 修改 修改,建议,缺点或问题,
本来 通 关 学会 炸飞 官方 第五 波 更新 原本 bug 炸弹 兵 自爆 奇美 拉 无效 奇美 拉 炸死,bug,,
好玩 一款 游戏 希望 关卡 剧情 多点 技能 树 多点,建议,,
人物 风格 多变 技能 树 真的 刷盾 兵,优点或启发,缺点或问题,
接头 霸王 臭鼬 Skul 哒 总体 难度 适中 roguelike 游戏 角度 体验 充当 一名 勇者 一名 无名 骷髅 拯救 魔王 走线 游戏性 换头 中 体现 怪物 击败 一个个 勇者 拯救 勇者 摧智 魔物 美中不足 游戏 设定 ROGUELIKE 习惯 房间 款 游戏 选择 角色 体验 未 质量 考究 一部 不错 roguelike 手残 适合,优点或启发,,
一般般,无帮助,,
好玩 前期 熟悉 操作 玩 稍微 一点 白 嫖 装备 白 嫖 骷髅头 玩法 太 单一 boss 固定 几个 建议 新 多一点,建议,缺点或问题,
游戏 较为简单 每次 游戏 房间 均 顺序 变化 打击 感较 角色 道具 搭配 游戏 体验 一层楼,优点或启发,,
牛 逼 游戏 请 快 更新,无帮助,,
一款 roguelike 游戏 游戏性 不错 画风 挺 喜欢 手感 僵硬 敌方 受击 反馈 很足 还好 唯一 恶心 点 众多 敌人 围 时 那种 闪现 背后 敌人 出招 显示 掩盖 导致 作出反应 希望 制作组 改善 敌方 出招 提示 挺 一款 值得 推荐 游戏,建议,优点或启发,缺点或问题
说实话 游戏 挺难 手脑 协调 好玩 希望 图鉴 骷髅 技能 16 小时 见 Boss 两次 前期 史诗 头太少 玩得 记住 怪刷 位置 希望 多一些 图 简单 难度 模式 ？,建议,,
期望 优点 缺点 喜欢 画风 游戏 操作 手感 倒 还好 类似 小时候 玩 冒险王 感觉 游戏 怪 升级 类 游戏 rouguelike rouguelite ？ 地牢 内容 导致 扣分 装备 几个 特效 观感 装备 变得 很强 可换 头骨 几个 打通关 能力 全 解锁 体验 头骨 内容 随机性 倒 说 头骨 刷 不好 刷 不好 拼 技术 苟着 不行 重来 想 说 地图 实在 太 单调 没 随机 特色 地图 地图 打遍 特别 高 地点 特定人物 技能 钱 没什么 亮点 刷怪 跳上 空荡荡 台子 刷出 一群 完 刷 出 一群 小怪 款式 印象 里 两只手 数完 树怪 人怪 几个 变种 第三关 小鬼 一般来说 怪物 种类 地图 丰富性 随机性 凑 两个 不好 导致 新鲜感 无聊 现有 内容 通关 没 价值 建议 多加 地牢 外 内容 小怪 种类 地图 难度 奖励 游戏 抢先 体验 好评 正式 上线 没什么 变化 没什么 类型 游戏 比不上 DC 价格 分量,建议,优点或启发,缺点或问题
不错 ⊙ ⊙ 玩久 视觉 疲劳,无帮助,,
游戏 不错 求求 大树 削 真的 每次 死 手上 boss 太难,缺点或问题,,
妙,无帮助,,
11,无帮助,,
吹 爆,无帮助,,
挺好玩 期待 后续 内容,无帮助,,
不错 挺爽 有没有 回血 装备 忍者 小骨 真的 无敌,缺点或问题,,
说 通关 空洞 骑士 苦难 之路 12 小时 boss 奇美 拉 打过 黑 骑 死神 技能 攻击 加成 95% 乱打 疯狂 换人 期待 正式 版本 增加 更 有趣 内容,建议,攻略,
换头 等于 换 角色 有意思 设定 EA 阶段 道具 关卡 流程 短 玩 几个 小时 腻 期待 后续 更新,优点或启发,缺点或问题,
游戏 内容 很棒 修改 冒险者 时 视角,缺点或问题,,
蛮 不错 游戏 缺点 大部分 道具 加成 看着 唬人 没 道具栏 格 难用 道具 组合 玩 出骚 套路 第三关 boss 搞 堆叠 恶心 冲刺 两下 回头 高阶 小骨 无脑 莽 消耗 更 优化 东西 游戏 体验 更好 一点,缺点或问题,,
好玩 通关 更新,无帮助,,
verygood,无帮助,,
好玩 设计 巧妙 稀有 度高 骨头 技能 很爽 缺点 重复 度过 高 地图 小怪 出场 顺序 关卡 数少 每次 死 跳 章 第一节 骨头 爆率 过低 骨头 差距 玩 小时 出过 死神 史诗 超过 十次 通关 脸,优点或启发,缺点或问题,
更新 三个 人物 说实话   白板     没 感觉 新鲜感     不太好         希望 调整 完美,建议,缺点或问题,
玩 好好 冲刺 重力 干嘛 游戏 体验 瞬间 下降 档次 改回来 好评,建议,缺点或问题,
